RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,37,1869.635506,1883.244035,1896.393231,1908.413,1925.798327,1939.851402,1954.02648,1961.161812,1969.174374,1973.476466,1982.940667,1997.138973,2015.23597,2025.055867,2035.032537,2045.105194,2059.131618,2069.810505,2077.534717,2082.742945,2083.103405,2087.36128,2097.031089,2112.14411,2128.466543,2144.290072,2159.944614,2169.82626,2182.598141,2190.929747,2200.378292,2202.66063,2205.67445,2207.597916,2213.459867,2221.932562,2234.219725,2246.209463,2259.540303,2273.536137,2286.142128,2299.121718,2306.663319,2311.571407,2314.118973,2318.689133,2326.06272,2332.81775,2341.415402,2351.093267,2361.615756,2373.869736,2383.348138,2392.854819,2397.825353,2400.430195,2399.574009,2401.941951,2406.429297,2413.313537,2415.356863,2403.460906,2386.11747,2373.318203,2372.894398,2370.489639,2366.435776,2362.7115,2367.099584,2366.0853,2363.531996,2364.033611,2374.433896,2392.92252,2417.977405,2450.336665,2489.366434,2536.430758,2574.605276,2604.716446,2618.093589,2637.772005,2656.359234,2682.633121,2709.042248,2740.709496,2773.336556,2794.944059,2813.763188,2828.052225,2841.853929,2841.787529,2836.486447,2830.651347,2827.802712
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,31,1488.063327,1502.69254,1515.500708,1543.21822,1550.586738,1557.940344,1556.100855,1547.791252,1535.295848,1529.345399,1534.258572,1546.098656,1559.225443,1570.363345,1581.508694,1591.728885,1599.51405,1600.61709,1593.630159,1580.39055,1566.97979,1560.084369,1561.538102,1576.187758,1593.310941,1611.586702,1622.565096,1630.517086,1635.187681,1633.49848,1625.66761,1613.204538,1601.548401,1596.668714,1600.761104,1610.152018,1623.482626,1634.640275,1647.460483,1658.705148,1665.851629,1665.202557,1657.478294,1644.191687,1634.527605,1627.302088,1632.290837,1641.23128,1656.829367,1672.994635,1687.586602,1699.669557,1706.314814,1707.678974,1704.048907,1695.899351,1684.390816,1676.501068,1679.613215,1690.951669,1705.456149,1708.062893,1707.374787,1701.878652,1699.940195,1690.26589,1671.06878,1644.421626,1620.821195,1607.843193,1604.812121,1610.787304,1630.065622,1661.825669,1700.306263,1732.212782,1753.807052,1769.367568,1773.789503,1774.166641,1770.286509,1777.292764,1791.696994,1810.547908,1832.891763,1855.624267,1882.279062,1902.918415,1922.030763,1928.655163,1929.237555,1926.637012,1920.700959,1923.361948,1928.516255
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,1295.947712,1304.359444,1314.948835,1324.354766,1328.906712,1331.816694,1330.034464,1325.834853,1322.530158,1320.839216,1322.325335,1326.420651,1334.6487,1338.4578,1337.594853,1334.794413,1334.662469,1331.84278,1326.94406,1324.017517,1319.179703,1315.53823,1310.081077,1314.453598,1322.441721,1329.589449,1336.174529,1338.172876,1340.098846,1339.013095,1340.945311,1350.981474,1361.137145,1369.014229,1369.574939,1371.584287,1375.512925,1383.488133,1388.422243,1393.487179,1397.254782,1398.195697,1395.41715,1391.738743,1393.669386,1392.977122,1391.341916,1387.802573,1391.915765,1397.153104,1406.595942,1414.072459,1421.161168,1422.147024,1419.417931,1416.523106,1414.201821,1417.070213,1418.826352,1422.236895,1425.542842,1420.07274,1411.416083,1402.732951,1402.441811,1404.827081,1405.156351,1408.653145,1411.766624,1413.188924,1411.498126,1410.068455,1415.76745,1430.441935,1457.180353,1489.496602,1519.505619,1545.699027,1557.403573,1567.316696,1569.478406,1578.023263,1580.905378,1589.190202,1597.753068,1610.223691,1624.130622,1638.582697,1651.84098,1660.870363,1659.553236,1655.04956,1646.871734,1641.083461,1647.526858
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",4,13,990.8345009,1003.37661,1006.494359,1015.20234,1016.799875,1019.79516,1023.232897,1025.459005,1027.800268,1029.133239,1035.001319,1041.633304,1050.476477,1057.668975,1065.524097,1070.896864,1075.412103,1077.149455,1077.781466,1078.540359,1079.683815,1081.571013,1086.226739,1093.99594,1104.016561,1113.389982,1122.517762,1130.201417,1137.082336,1141.076351,1142.02053,1143.509013,1144.590166,1146.57432,1150.142671,1155.123258,1168.30975,1182.563877,1196.950961,1204.429338,1211.064326,1217.907596,1223.674343,1228.509146,1233.275629,1239.129389,1242.758525,1251.411282,1262.086197,1277.993372,1290.394206,1302.561837,1311.106063,1319.127873,1321.14288,1324.979477,1327.762723,1340.129542,1349.272017,1362.302827,1366.924298,1364.891677,1359.46067,1360.559303,1372.947147,1389.738731,1407.089287,1422.961228,1439.093203,1449.628292,1463.98957,1474.594265,1498.979584,1530.492485,1579.470502,1631.594495,1688.866851,1738.919266,1776.574275,1800.005386,1816.479745,1828.741006,1837.217934,1844.795568,1860.194592,1876.684761,1892.693317,1900.118821,1904.623856,1901.361332,1894.674692,1883.954429,1871.582957,1861.568336,1855.571691
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",6,73,1792.910106,1805.244202,1811.369984,1820.509449,1830.232074,1842.255096,1851.680078,1854.425065,1859.056066,1862.228137,1870.041419,1877.099933,1892.716222,1906.663413,1923.542088,1935.636724,1941.683988,1945.707066,1948.600698,1955.490987,1956.163344,1952.600321,1955.177505,1969.967458,1987.87172,2007.03383,2023.1701,2039.708961,2052.773377,2060.334471,2062.81182,2064.431314,2058.295435,2058.722303,2064.465184,2079.529636,2094.886154,2108.75536,2124.947903,2140.537846,2153.054551,2164.300927,2170.535888,2171.281609,2168.416843,2163.741023,2164.789084,2167.404629,2176.43113,2189.650104,2203.385838,2216.339327,2227.301773,2237.052979,2242.946414,2247.795493,2245.262905,2243.280078,2243.489921,2251.051779,2258.697531,2247.843323,2236.984521,2233.491399,2248.283784,2260.852463,2273.305226,2286.893016,2302.869149,2313.687478,2320.550304,2327.428041,2346.328364,2379.722618,2424.720698,2471.612561,2524.561351,2585.610534,2643.247314,2686.20329,2713.607496,2731.487657,2738.377261,2760.796189,2797.755251,2856.454348,2904.136704,2952.000483,2990.13768,3025.890683,3034.155854,3029.801797,3002.15357,2982.096082,2966.29496
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,59,1981.261043,1993.516412,2008.439731,2017.846418,2028.886969,2040.266195,2046.984669,2048.042872,2050.140323,2055.230691,2064.297451,2070.229686,2075.780405,2082.742072,2096.467679,2113.040092,2128.094023,2130.044017,2135.601906,2134.439816,2140.106257,2134.591669,2138.150895,2145.871812,2161.0058,2176.372502,2188.335494,2199.602738,2210.019137,2215.409889,2218.790072,2216.977138,2217.457939,2216.982595,2222.600775,2228.674146,2236.654455,2244.983107,2252.059488,2261.386964,2266.291642,2271.351106,2273.267952,2278.394311,2284.70814,2290.098155,2290.227761,2289.637418,2292.335593,2302.651352,2314.399337,2329.438943,2339.395892,2347.623313,2352.213327,2353.413359,2355.932918,2358.38973,2366.262835,2371.904901,2374.807614,2356.153413,2336.196397,2319.702852,2325.66228,2334.784222,2349.601208,2364.622251,2377.393749,2387.399095,2401.730836,2417.250711,2441.682322,2466.297897,2501.416506,2550.583188,2625.830301,2723.279185,2807.667541,2862.822686,2889.412635,2901.500238,2912.529574,2929.543544,2961.015634,2990.722767,3020.480172,3045.187729,3071.10411,3082.007501,3077.320017,3062.540972,3049.363251,3034.450779,3023.703691
2964,6,Miami-Dade County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,86,1763.509011,1771.224127,1783.658852,1792.691087,1801.293634,1805.992931,1808.935615,1821.405027,1829.229777,1836.432965,1839.776494,1847.637646,1854.322423,1852.88175,1850.327171,1846.932198,1850.027994,1847.998595,1845.083696,1840.223177,1836.423579,1834.158643,1838.309006,1843.75289,1853.080948,1854.369152,1856.490681,1858.453388,1860.972335,1864.331903,1864.151599,1868.707794,1870.147455,1873.150198,1875.398332,1877.80419,1883.463914,1886.547021,1890.968371,1895.502139,1898.790406,1906.077473,1909.470589,1917.716114,1918.024707,1921.908062,1921.372995,1923.730288,1928.760381,1933.420968,1937.132179,1939.203517,1939.143783,1944.432056,1945.990346,1955.431587,1961.629554,1969.039479,1974.545116,1979.574599,1983.086342,1973.91826,1963.431632,1951.811483,1954.820655,1957.189105,1958.147289,1956.555843,1963.160155,1978.563962,2003.530089,2031.647066,2068.765867,2114.630341,2170.35897,,,2378.509132,2445.296313,2496.95856,2546.198562,2607.093474,2658.994665,2729.343653,2792.07955,2867.992721,2934.618495,2969.929798,2996.038746,2993.174856,3005.461131,2997.456244,2992.991792,2986.210428,2991.498421
978,7,Dallas County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,113,1156.631488,1166.391827,1180.695839,1190.172471,1199.008837,1204.213874,1206.675324,1203.62394,1204.980564,1205.166363,1213.827237,1220.106153,1234.016071,1241.508296,1250.027573,1257.019549,1261.302632,1263.703795,1260.48748,1262.86295,1269.305476,1276.581984,1279.262322,1279.087701,1286.987849,1294.668166,1306.72991,1313.121979,1322.18063,1325.684316,1325.258094,1325.6496,1323.756425,1325.773552,1326.718593,1335.338281,1339.68058,1346.140052,1344.522836,1351.094475,1356.549805,1367.320144,1366.596967,1367.941258,1369.944282,1372.637968,1374.172203,1376.440193,1382.760958,1392.000367,1398.438728,1412.349821,1418.376154,1420.621359,1419.389316,1418.497429,1416.028434,1410.659253,1409.538252,1414.675854,1420.250727,1418.464311,1413.512705,1410.203869,1410.139497,1408.695222,1406.415983,1410.286315,1414.993637,1420.324932,1421.934148,1431.187145,1444.21168,1467.194785,1494.946889,1532.891222,1572.726702,1609.050289,1634.754787,1646.098393,1654.975312,1659.622291,1671.610527,1686.555594,1700.510931,1723.897032,1753.158856,1793.904605,1823.637301,1834.843776,1833.04226,1815.958793,1796.346943,1777.99583,1772.020451
581,8,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2329.550854,2346.969941,2371.112399,2394.677563,2411.510282,2425.831683,2440.649366,2453.502343,2452.121266,2438.961502,2428.222957,2423.085061,2432.068722,2433.683439,2442.949061,2457.436934,2477.336892,2493.266844,2499.047789,2494.383538,2493.990951,2481.445364,2478.320809,2464.125065,2468.975929,2476.458587,2490.979969,2501.98118,2517.353081,2530.453868,2534.525578,2523.399392,2509.667002,2500.427106,2497.912213,2494.109986,2502.863034,2515.828111,2537.229792,2549.725415,2559.19837,2567.742555,2571.622741,2566.615605,2554.13445,2535.468013,2530.171157,2540.802066,2565.839916,2585.560203,2608.482404,2623.180885,2647.092687,2662.154293,2675.905109,2674.687048,2659.666854,2651.813732,2653.403845,2669.615959,2687.799931,2688.697007,2673.711383,2643.38852,2617.51595,2583.608279,2539.537605,2491.194825,2458.512511,2437.067186,2432.857901,2434.117672,2452.75392,2483.52695,2522.106503,2568.296997,2620.871878,2675.103926,2724.178373,2747.864914,2763.167376,2768.907399,2793.478767,2833.741832,2887.889985,2944.075171,3009.419749,3074.260676,3137.109867,3174.004291,3181.157255,3166.840382,3126.793369,3096.649805,3089.726392
2832,9,Riverside County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,65,1448.676161,1457.297294,1462.700838,1466.482059,1474.077995,1482.022759,1492.72913,1497.087713,1505.266761,1507.369454,1511.30003,1514.068135,1519.326695,1521.305874,1526.617365,1535.926062,1547.603674,1552.167299,1560.528556,1563.230789,1571.05683,1568.332192,1582.320697,1587.630699,1603.03617,1614.59914,1630.649309,1639.894475,1644.486798,1652.354317,1662.508674,1669.890699,1674.931673,1671.374367,1678.781577,1686.064707,1698.846215,1704.359367,1707.103286,1716.873071,1726.337111,1739.220113,1749.426068,1761.726374,1768.13166,1773.981317,1772.637371,1775.119493,1780.102433,1789.965489,1799.188399,1805.588014,1813.652211,1824.7299,1833.992495,1841.07595,1843.005145,1847.855902,1849.909132,1857.27576,1861.127144,1856.439977,1848.40932,1851.813858,1871.659662,1905.348974,1936.614246,1968.725616,2000.807751,2019.515257,2031.033698,2045.777693,2076.987759,2120.760207,2156.936092,2201.3893,2250.140637,2311.004215,2360.923493,2390.444531,2414.630083,2413.550376,2436.781184,2441.698258,2484.849805,2509.651723,2536.15111,2549.400619,2564.977771,2575.543849,2580.284804,2568.405095,2563.917548,2543.356534,2533.961379
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2002.734252,2015.886511,2031.375494,2045.48873,2065.362084,2090.902655,2103.658339,2115.170882,2108.494247,2107.466307,2101.082592,2107.5745,2107.934557,2118.154428,2124.729779,2144.736466,2151.644123,2160.577801,2169.156204,2175.230184,2171.951198,2167.604459,2161.919688,2165.284607,2167.538362,2172.532926,2180.440707,2188.195823,2205.684567,2217.025809,2218.651005,2207.70981,2193.73734,2177.224887,2167.936721,2166.192402,2178.912878,2189.482749,2200.388157,2210.848476,2229.569337,2249.894666,2261.670151,2262.102963,2249.592867,2245.890158,2239.742231,2246.016293,2247.186439,2259.877573,2276.352677,2296.582578,2313.219772,2316.941386,2311.537578,2309.551942,2302.773303,2295.621417,2296.100902,2304.172727,2318.023457,2317.888761,2312.359581,2304.929884,2301.090734,2292.80333,2271.344959,2247.464823,2227.408945,2225.819814,2218.790787,2221.03957,2215.723965,2214.669267,2222.814979,2236.194351,2266.565353,2297.703969,2323.656833,2345.018149,2363.671647,2389.966529,2397.071685,2401.922661,2409.521901,2433.73882,2478.251491,2528.366328,2571.423039,2608.410778,2622.983706,2633.590878,2615.528779,2610.679962,2606.254284
207,11,King County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,33,1571.875105,1590.509881,1601.042703,1615.693957,1631.848473,1649.075195,1655.027551,1657.596236,1642.507104,1638.637042,1640.95751,1661.337052,1683.26737,1700.894733,1728.003269,1745.930832,1757.639701,1761.312187,1759.277446,1758.887019,1747.170383,1742.483488,1747.951586,1765.104571,1788.151355,1811.180272,1838.626076,1856.7816,1870.263429,1872.731929,1868.321292,1854.028159,1830.981538,1815.020826,1814.317304,1824.455569,1842.687418,1859.504975,1880.188739,1895.71637,1905.124123,1905.206976,1898.814448,1887.411955,1876.545815,1871.284615,1874.168075,1885.527746,1901.943606,1919.857901,1938.69767,1957.816834,1972.753419,1982.995747,1978.648647,1972.267135,1960.121603,1961.43658,1972.247755,1992.796771,2013.844561,2013.555598,2001.132964,1982.280371,1974.620976,1963.169238,1936.733359,1897.58561,1856.464173,1826.061663,1820.8009,1834.235274,1862.690171,1900.257542,1948.269103,2007.484761,2067.519413,2119.212267,2153.619863,2160.677378,2156.706934,2145.033583,2144.787982,2160.763715,2188.6739,2219.554392,2251.801091,2287.385713,2317.552132,2329.940833,2323.460707,2302.881964,2268.585928,2241.039402,2227.447732
445,12,Clark County,county,NV,NV,"Las Vegas-Henderson-Paradise, NV",32,3,1042.356079,1050.939826,1057.908362,1066.506486,1071.718178,1076.785546,1079.270548,1079.695585,1079.139659,1077.855909,1079.56742,1083.300996,1090.071704,1096.060755,1104.674229,1113.173033,1119.013368,1121.608292,1122.012486,1123.221644,1123.307004,1122.444796,1124.959977,1131.780615,1142.057149,1152.395902,1162.490981,1171.668587,1181.015663,1186.104844,1191.087006,1191.318343,1193.076976,1194.53142,1198.064297,1206.052862,1215.257252,1229.383546,1241.885175,1254.659406,1264.174023,1271.218753,1274.361477,1277.228882,1281.113856,1283.592679,1287.360279,1291.573278,1301.243938,1313.491652,1326.670084,1338.458171,1347.283728,1352.645955,1354.409881,1352.231577,1348.295814,1347.781722,1350.506437,1357.392936,1364.054843,1356.52501,1350.569041,1349.459067,1368.525376,1389.002943,1407.521093,1422.675104,1433.413251,1441.481735,1451.021365,1463.713944,1481.109892,1509.304212,1556.620333,1617.383492,1678.804846,1733.366752,1771.574938,1792.705516,1799.167119,1801.78316,1807.505877,1815.541314,1827.065173,1841.887363,1860.284682,1877.138783,1889.658416,1876.614539,1856.403683,1822.416229,1803.804445,1787.368079,1789.356986
3250,13,San Bernardino County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,71,1419.75707,1434.824771,1442.68868,1450.427303,1446.165009,1456.25748,1463.926702,1469.623183,1471.157939,1474.895255,1479.920145,1483.004757,1493.673471,1507.587771,1518.746576,1524.664642,1527.269946,1535.111257,1538.062088,1542.557682,1537.29969,1541.153706,1545.788535,1558.478585,1570.118303,1585.51889,1600.27987,1611.585441,1618.941742,1624.537725,1625.902951,1629.75967,1633.884438,1638.667193,1640.037159,1648.45804,1662.518543,1679.579596,1689.830236,1701.904229,1713.081709,1725.91026,1732.036753,1731.630658,1728.005862,1729.546812,1733.896601,1745.508634,1753.046675,1761.529193,1767.447982,1772.911685,1787.156951,1797.965897,1804.331592,1803.015533,1801.475488,1807.059679,1813.165663,1822.028868,1826.579834,1818.722721,1813.341729,1821.509066,1851.66524,1888.644456,1927.937697,1955.373096,1973.415266,1981.211907,1994.621982,2021.023906,2056.200285,2102.997141,2145.282253,2190.95575,2240.215538,2286.664746,2314.265723,2314.949806,2296.429813,2312.439009,2333.424055,2379.061225,2398.70407,2432.407369,2451.411442,2473.844881,2492.490834,2490.549799,2492.815994,2472.444633,2470.335213,2461.199037,2456.943366
2049,14,Tarrant County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,439,1102.37297,1114.60098,1124.947072,1130.668787,1130.191139,1134.5409,1136.954807,1140.329026,1136.104472,1136.452906,1138.42367,1147.564638,1158.672492,1170.255922,1181.220489,1186.224311,1191.955258,1195.157167,1196.098113,1195.249572,1192.158111,1192.547388,1200.350033,1208.010617,1220.90535,1227.331643,1241.255712,1251.72172,1261.449403,1265.269493,1264.542656,1264.81624,1262.503935,1263.601871,1266.311259,1272.736748,1278.803042,1287.399614,1296.175293,1307.094129,1313.401303,1317.57908,1319.321579,1323.894055,1326.245334,1324.693454,1326.119675,1329.770225,1339.880806,1348.998057,1359.943729,1367.402393,1371.872375,1372.286972,1371.718807,1369.226037,1367.634619,1367.700855,1366.440784,1373.863272,1382.138552,1385.632776,1382.575363,1385.560968,1395.165471,1410.245113,1416.990233,1423.496456,1425.356217,1429.770049,1438.035984,1439.977287,1452.820271,1470.964338,1502.360654,1535.382238,1564.746509,1594.078171,1614.580926,1630.600387,1643.987643,1659.162071,1668.756685,1681.655695,1693.477542,1718.64433,1743.327696,1766.737397,1781.262268,1788.200054,1787.288937,1781.31755,1773.341999,1764.474486,1764.162286
386,15,Bexar County,county,TX,TX,"San Antonio-New Braunfels, TX",48,29,1013.9481,1020.49829,1029.361468,1036.661173,1040.736576,1041.273048,1040.692098,1041.444898,1044.278868,1047.688734,1048.43446,1050.723773,1056.147774,1065.216847,1070.337592,1071.914972,1070.241374,1073.040632,1074.476911,1077.184296,1079.18804,1078.049482,1080.332405,1083.878348,1091.013475,1097.535841,1100.857948,1105.849406,1110.018061,1111.657333,1109.957788,1107.073477,1103.984262,1102.968901,1103.797317,1105.691187,1112.011272,1117.487104,1125.820968,1131.377579,1137.249723,1143.246832,1145.116588,1146.429552,1146.47329,1145.332042,1145.68758,1146.861196,1152.667111,1156.476016,1164.318036,1171.502801,1180.774359,1185.626851,1188.640896,1189.180018,1183.313127,1180.48695,1178.829273,1181.572966,1182.812874,1181.050928,1180.501299,1181.082397,1186.392026,1193.111932,1197.955527,1199.86672,1200.803943,1202.138342,1205.100984,1207.090585,1216.723353,1230.931788,1251.383644,1274.464533,1303.544404,1338.04652,1364.314257,1376.927565,1378.350489,1383.837849,1388.592667,1397.323149,1404.527107,1420.300725,1439.155276,1455.136754,1470.322034,1472.052451,1470.068531,1460.490501,1457.575223,1451.412258,1454.298753
3136,16,Santa Clara County,county,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",6,85,2524.173234,2557.634615,2591.626402,2638.900014,2673.601866,2705.835219,2702.66513,2709.871995,2697.06917,2705.469389,2698.894434,2709.15989,2719.672348,2727.913841,2740.363878,2746.058022,2761.39885,2749.21597,2740.490615,2709.970323,2692.646012,2678.682168,2690.816707,2709.67336,2732.580215,2751.150169,2776.877356,2802.69482,2825.713845,2828.990736,2831.232433,2812.715609,2800.768667,2783.988671,2791.939732,2808.949737,2834.964856,2859.009401,2884.02265,2910.407769,2928.930504,2940.005711,2935.856648,2923.936217,2906.463211,2892.093346,2894.569593,2909.043245,2932.40414,2948.060371,2961.850928,2975.763405,2991.61509,3006.344522,3003.145895,2989.272101,2972.46677,2966.493634,2977.152307,2993.367481,3014.198276,3002.208632,2975.942251,2939.595798,2912.605006,2875.950496,2837.984994,2791.965665,2760.202182,2733.421379,2724.697088,2728.300933,2744.294024,2769.895202,2811.950953,2858.049933,2914.036855,2956.475089,2982.931849,2988.358985,2981.260664,2980.829469,2994.530069,3028.928333,3064.606465,3110.423268,3145.520895,3198.153853,3241.836512,3270.083085,3267.01809,3235.955548,3200.907864,3178.626196,3174.103878
1561,17,Broward County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,11,1452.117735,1458.951974,1463.100667,1470.491286,1476.243354,1485.630858,1496.245057,1507.824571,1515.640474,1518.970071,1522.85327,1527.877709,1534.872524,1539.766109,1544.230696,1545.781485,1547.344772,1551.91712,1558.747363,1564.665661,1567.952847,1565.276319,1568.567755,1572.769443,1581.601263,1586.432788,1590.296044,1595.208033,1600.685719,1606.687046,1613.010444,1619.182524,1622.598875,1625.12783,1625.814059,1629.751674,1632.485179,1637.91553,1644.10934,1651.814675,1658.39583,1663.580537,1668.563664,1674.997044,1680.421095,1683.538161,1682.829066,1686.843,1690.860384,1696.413569,1698.672036,1704.003245,1711.098114,1713.46987,1720.269941,1724.447685,1733.220495,1737.313146,1739.829333,1748.179772,1754.306203,1755.152351,1744.356153,1737.700076,1741.91635,1749.207264,1756.067571,1764.193398,1780.356928,1795.86961,1814.021799,1824.01686,1845.888449,1864.353665,1899.017307,,,,2144.883942,2187.896738,2230.653373,2268.62968,2306.776753,2323.335586,2356.561658,2393.142531,2436.088867,2461.91542,2475.079403,2488.877769,2495.352795,2505.761247,2510.172083,2507.851847,2507.540309
791,18,Wayne County,county,MI,MI,"Detroit-Warren-Dearborn, MI",26,163,834.7213316,838.1116351,841.1244277,846.1404042,849.0205434,856.1998026,858.5585905,857.8516669,854.575707,852.1214604,855.5943615,854.3538727,857.6036637,862.3101083,869.854725,873.0681011,876.1211167,880.3122929,881.708193,882.1428997,880.3910919,881.7928801,882.1564098,885.588969,891.270527,898.6825705,907.6487588,916.223346,923.3546873,924.7979622,923.9853098,922.54389,922.1474296,921.9488425,922.8833014,929.0366319,935.0410064,939.8499246,946.7518038,950.4953664,959.0546625,959.2183498,963.4843037,960.8025619,962.5692369,962.065161,967.7102799,970.6639948,977.375246,981.2976653,989.9249898,997.8498049,1002.541079,1004.541532,1001.846174,1000.607562,1003.725794,1009.60954,1010.144742,1008.268064,1008.389112,1018.261526,1021.945596,1025.633494,1034.25825,1048.660197,1063.927163,1071.672089,1077.152456,1080.937882,1081.331333,1087.080128,1096.535573,1116.966411,1130.311465,1144.571112,1158.136175,1173.984327,1185.878962,1193.082481,1205.704858,1218.809152,1227.246243,1233.704203,1236.043134,1250.263327,1263.41894,1274.784768,1282.63432,1287.896119,1300.534559,1298.389704,1296.170139,1297.530616,1303.871861
1510,19,Alameda County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",6,1,2127.494669,2165.306577,2195.863923,2221.054849,2242.918497,2277.771024,2306.443217,2330.169672,2334.762395,2327.86728,2334.865349,2339.426077,2367.906338,2382.944946,2408.462422,2417.903585,2434.875468,2441.282709,2442.884426,2435.519663,2422.571386,2416.984237,2413.144754,2433.911139,2452.876641,2470.159459,2482.365974,2504.382111,2527.559361,2538.138931,2531.949112,2524.260823,2518.582301,2520.383326,2522.188848,2529.931088,2542.278886,2556.086614,2573.196832,2585.614449,2601.21075,2611.297611,2612.689915,2613.827248,2601.43018,2603.596592,2600.54002,2611.096438,2619.665679,2631.233777,2645.953481,2657.28677,2669.57356,2674.511694,2675.258291,2665.667388,2657.450674,2658.411738,2672.435822,2680.580799,2686.372242,2677.979853,2670.546597,2654.964752,2649.144834,2628.677865,2613.042885,2588.673528,2584.72559,2564.249996,2558.980173,2550.675213,2572.052631,2587.984231,2615.635988,2644.924704,2685.971379,2710.348672,2718.989383,2718.232185,2715.287307,2732.146369,2735.718701,2762.176879,2778.476866,2807.940064,2831.890876,2855.961397,2881.988111,2885.017141,2869.190607,2843.006956,2814.754996,2802.203419,2786.99703
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,3123.411062,3154.203617,3176.734404,3198.74889,3213.514747,3228.067706,3234.701279,3230.590442,3213.025778,3194.184206,3180.046404,3181.020275,3190.779773,3206.87117,3227.594901,3246.010163,3258.47021,3264.785174,3260.848702,3248.494594,3216.473373,3184.772165,3167.626537,3175.800438,3192.310503,3216.155518,3242.752098,3270.748153,3291.306136,3298.197181,3289.556583,3266.187276,3231.448008,3200.42417,3185.976656,3192.6429,3215.794152,3242.941915,3275.090652,3302.645304,3325.532096,3339.183122,3342.475078,3330.488377,3306.525273,3284.485071,3273.866973,3281.24867,3300.343034,3329.081022,3360.749856,3392.217002,3415.555437,3429.461674,3429.876998,3414.452704,3388.13488,3368.636074,3366.959682,3385.233633,3404.606295,3394.329839,3360.285834,3303.604366,3241.036082,,,2940.075284,2868.270423,2826.970243,2805.726582,2820.029499,2858.929652,2923.085838,3006.174343,3110.767202,3230.863607,3343.85561,3435.37525,3492.565405,3531.476085,3561.266031,3601.534008,3655.303287,3713.704563,3773.432471,3845.561601,3925.974507,3988.560283,4016.215786,4007.303002,3970.29413,3920.25143,3872.567465,3854.839572
